Identifiant,Nom_Etablissement,Dechet,Annee,Code_Operation_Eliminatio_Valorisation,Libelle_Operation_Eliminatio_Valorisation,Code_Departement,Pays,Code_Dechet,Libelle_Dechet,Quantite,Unite
055.01444,SVA Jean Rozé,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,35,,10 11 20,Déchets solides provenant du traitement in situ des effluents autres que ceux visés à la rubrique 10 11 19,710,t/an
055.01444,SVA Jean Rozé,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,35,,19 08 12,Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11,3620,t/an
055.01444,SVA Jean Rozé,Production de dÃ©chets non dangereux,2012,R10,R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie,35,,02 01 06,"Fèces, urine et fumier (y compris paille souillée), effluents, collectés séparément et traités hors site",3220,t/an
055.01444,SVA Jean Rozé,Production de dÃ©chets non dangereux,2012,R10,R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie,35,,19 08 12,Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11,3560,t/an
055.01444,SVA Jean Rozé,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,17 04 07,Métaux en mélange,52,t/an
055.01444,SVA Jean Rozé,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,20 01 01,Papier et carton,25.0,t/an
055.01448,NOVANDIE,Production de dÃ©chets non dangereux,2012,"D2 ","D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.)",35,,02 02 99,Déchets non spécifiés ailleurs.,206000,t/an
055.01466,COOPERL ARC ATLANTIQUE,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",35,,15 01 06,Emballages en mélange,300,t/an
055.01466,COOPERL ARC ATLANTIQUE,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,22,,02 02 04,Boues provenant du traitement in situ des effluents,1924,t/an
055.01466,COOPERL ARC ATLANTIQUE,Production de dÃ©chets non dangereux,2012,R10,R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie,35,,02 02 04,Boues provenant du traitement in situ des effluents,1720,t/an
055.01466,COOPERL ARC ATLANTIQUE,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,15 01 01,Emballages en papier/carton,53.6,t/an
055.01466,COOPERL ARC ATLANTIQUE,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,15 01 02,Emballages en matières plastiques,15.6,t/an
055.01485,AFC,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",44,,10 09 08,Noyaux et moules de fonderie ayant subi la coulée autres que ceux visés à la rubrique 10 09 07,17700,t/an
055.01485,AFC,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",44,,10 09 12,Autres fines non visées à la rubrique 10 09 11,5300,t/an
055.01485,AFC,Production de dÃ©chets non dangereux,2012,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,56,,19 08 02,Déchets de dessablage,13.0,t/an
055.01485,AFC,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,10 09 99,Déchets non spécifiés ailleurs.,296,t/an
055.01485,AFC,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,15 01 01,Emballages en papier/carton,33.8,t/an
055.01485,AFC,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,15 01 03,Emballages en bois,216,t/an
055.01485,AFC,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",35,,15 01 04,Emballages métalliques,89.4,t/an
055.01488,SOCIETE LAITIERE DE RETIERS,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",53,,20 03 01,Déchets municipaux en mélange,228,t/an
055.01488,SOCIETE LAITIERE DE RETIERS,Production de dÃ©chets non dangereux,2012,"D2 ","D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.)",35,,02 05 02,Boues provenant du traitement in situ des effluents,10240,t/an
055.01488,SOCIETE LAITIERE DE RETIERS,Production de dÃ©chets non dangereux,2012,"D2 ","D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.)",84,,10 01 01,"Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04)",8300,t/an
055.01488,SOCIETE LAITIERE DE RETIERS,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,27,,16 03 04,Déchets d'origine minérale autres que ceux visés à la rubrique 16 03 03,0.86,t/an
055.01488,SOCIETE LAITIERE DE RETIERS,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,44,,16 01 17,Métaux ferreux,118,t/an
055.01488,SOCIETE LAITIERE DE RETIERS,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,44,,16 01 18,Métaux non ferreux,34,t/an
055.01488,SOCIETE LAITIERE DE RETIERS,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,44,,15 01 01,Emballages en papier/carton,10,t/an
055.01488,SOCIETE LAITIERE DE RETIERS,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,15 01 02,Emballages en matières plastiques,332,t/an
055.01488,SOCIETE LAITIERE DE RETIERS,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,44,,15 01 02,Emballages en matières plastiques,3.6,t/an
055.01488,SOCIETE LAITIERE DE RETIERS,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,15 01 03,Emballages en bois,268,t/an
055.01488,SOCIETE LAITIERE DE RETIERS,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,44,,15 01 07,Emballages en verre,6,t/an
055.01488,SOCIETE LAITIERE DE RETIERS,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,53,,16 01 03,Pneus hors d'usage,24,t/an
055.01491,AFM Recyclage,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",35,,19 10 04,Fraction légère des résidus de broyage et poussières autres que celles visées à la rubrique 19 10 03,92.914,t/an
055.01491,AFM Recyclage,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",53,,19 10 04,Fraction légère des résidus de broyage et poussières autres que celles visées à la rubrique 19 10 03,3602.48,t/an
055.01491,AFM Recyclage,Production de dÃ©chets non dangereux,2012,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",44,,16 01 03,Pneus hors d'usage,52.654,t/an
055.01491,AFM Recyclage,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,35,,16 01 06,Véhicules hors d'usage ne contenant ni liquides ni autres composants dangereux,1967.76,t/an
055.01491,AFM Recyclage,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,78,,16 01 17,Métaux ferreux,1726.8,t/an
055.01491,AFM Recyclage,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,95,,16 01 18,Métaux non ferreux,99.8,t/an
055.01491,AFM Recyclage,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,54,,19 12 03,Métaux non ferreux,99.64,t/an
055.01491,AFM Recyclage,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,44,,19 12 04,Matières plastiques et caoutchouc,23.24,t/an
055.01491,AFM Recyclage,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,54,,19 12 04,Matières plastiques et caoutchouc,224.08,t/an
055.01491,AFM Recyclage,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,19 12 09,"Minéraux (par exemple : sable, cailloux)",1148.72,t/an
055.01491,AFM Recyclage,Production de dÃ©chets non dangereux,2012,"R8 ",R8 Récupération des produits provenant des catalyseurs,85,,16 08 01,"Catalyseurs usés contenant de l'or, de l'argent, du rhénium, du rhodium, du palladium, de l'iridium ou du platine (sauf rubrique 16 08 07)",0.952,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",53,,07 02 99,Déchets non spécifiés ailleurs.,174.528,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",35,,20 01 99,Autres fractions non spécifiées ailleurs.,380.162,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,50,,07 02 99,Déchets non spécifiés ailleurs.,3783.522,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,53,,15 02 03,"Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.",104.56,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,35,,07 02 99,Déchets non spécifiés ailleurs.,164.614,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,49,,15 01 02,Emballages en matières plastiques,12,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,35,,17 04 01,"Cuivre, bronze, laiton",2.078,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,35,,17 04 02,Aluminium,21.068,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,35,,17 04 07,Métaux en mélange,1255.2,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,35,,17 04 11,Câbles autres que ceux visés à la rubrique 17 04 10.,4.90,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,07 02 99,Déchets non spécifiés ailleurs.,811.48,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,78,,07 02 99,Déchets non spécifiés ailleurs.,1119.36,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,,ALLEMAGNE,07 02 99,Déchets non spécifiés ailleurs.,384.376,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,15 01 02,Emballages en matières plastiques,28.604,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,20 01 01,Papier et carton,359.756,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,35,,20 01 38,Bois autres que ceux visés à la rubrique 20 01 37,530.998,t/an
055.01502,Cooper Standard France établissement de Rennes,Production de dÃ©chets non dangereux,2012,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,13,,20 01 39,Matières plastiques,43.630,t/an
