Identifiant,Nom_Etablissement,Dechet,Annee,Code_Operation_Eliminatio_Valorisation,Libelle_Operation_Eliminatio_Valorisation,Code_Departement,Pays,Code_Dechet,Libelle_Dechet,Quantite,Unite
064.01056,Plateforme de La Mède,Production de dÃ©chets non dangereux,2011,D15,"D15 Stockage préalablement à l'une des opérations numérotées D 1 à D 14 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",30,,17 01 07,"Mélanges de béton, briques, tuiles et céramiques autres que ceux visés à la rubrique 17 01 06.",124.8,t/an
064.01056,Plateforme de La Mède,Production de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",13,,05 01 99,Déchets non spécifiés ailleurs.,10.52,t/an
064.01056,Plateforme de La Mède,Production de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",13,,12 01 17,Déchets de grenaillage autres que ceux visés à la rubrique 12 01 16,592,t/an
064.01056,Plateforme de La Mède,Production de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",13,,20 01 99,Autres fractions non spécifiées ailleurs.,38.4,t/an
064.01056,Plateforme de La Mède,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,05 01 10,Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 05 01 09,578,t/an
064.01056,Plateforme de La Mède,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,12 01 17,Déchets de grenaillage autres que ceux visés à la rubrique 12 01 16,10.84,t/an
064.01056,Plateforme de La Mède,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,17 05 04,Terres et cailloux autres que ceux visés à la rubrique 17 05 03,1844,t/an
064.01056,Plateforme de La Mède,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,20 01 38,Bois autres que ceux visés à la rubrique 20 01 37,69.8,t/an
064.01056,Plateforme de La Mède,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,13,,17 04 05,Fer et acier,572,t/an
064.01056,Plateforme de La Mède,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,13,,12 01 17,Déchets de grenaillage autres que ceux visés à la rubrique 12 01 16,45.0,t/an
064.01056,Plateforme de La Mède,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,,ALLEMAGNE,16 08 04,Catalyseurs usés de craquage catalytique sur lit fluide (sauf rubrique 16 08 07),634,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",13,,15 01 06,Emballages en mélange,163.0,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",13,,17 01 07,"Mélanges de béton, briques, tuiles et céramiques autres que ceux visés à la rubrique 17 01 06.",33.4,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",13,,17 09 04,"Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.",104,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",13,,08 01 18,Déchets provenant du décapage de peintures ou vernis autres que ceux visés à la rubrique 08 01 17,85.2,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",13,,15 01 06,Emballages en mélange,416,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",13,,17 06 04,Matériaux d'isolation autres que ceux visés aux rubriques 17 06 01 et 17 06 03,13.88,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",13,,17 09 04,"Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.",98.4,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",13,,20 02 02,Terres et pierres,71.0,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,84,,15 01 06,Emballages en mélange,10.08,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,84,,20 03 01,Déchets municipaux en mélange,15.96,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,07 02 13,Déchets plastiques,10.16,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,15 01 01,Emballages en papier/carton,34,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,15 01 03,Emballages en bois,318,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,15 01 06,Emballages en mélange,4.64,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,17 01 07,"Mélanges de béton, briques, tuiles et céramiques autres que ceux visés à la rubrique 17 01 06.",11.16,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,17 04 11,Câbles autres que ceux visés à la rubrique 17 04 10.,2.6,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,17 09 04,"Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.",53.8,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,20 01 01,Papier et carton,26.2,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,20 01 38,Bois autres que ceux visés à la rubrique 20 01 37,15.08,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,20 02 02,Terres et pierres,5300,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),13,,20 02 03,Autres déchets non biodégradables.,5.84,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,13,,16 02 14,équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13,2.94,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,,PAYS-BAS,17 04 01,"Cuivre, bronze, laiton",51.4,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,13,,17 04 05,Fer et acier,344,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,13,,17 04 07,Métaux en mélange,1188,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,13,,17 04 11,Câbles autres que ceux visés à la rubrique 17 04 10.,5.8,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,13,,08 01 18,Déchets provenant du décapage de peintures ou vernis autres que ceux visés à la rubrique 08 01 17,14.84,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,69,,08 03 18,Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17,0.210,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,13,,17 01 07,"Mélanges de béton, briques, tuiles et céramiques autres que ceux visés à la rubrique 17 01 06.",372,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,13,,17 04 02,Aluminium,11.08,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,13,,17 09 04,"Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.",97.6,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,13,,20 02 02,Terres et pierres,12380,t/an
064.01061,EDF Centre de Production Thermique de Martigues,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,13,,20 02 03,Autres déchets non biodégradables.,23.4,t/an
064.01076,ALFI-LI Fos Tonkin,Production de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",13,,15 01 06,Emballages en mélange,37.44,t/an
064.01076,ALFI-LI Fos Tonkin,Production de dÃ©chets non dangereux,2011,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,30,,16 02 14,équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13,1.68,t/an
064.01076,ALFI-LI Fos Tonkin,Production de dÃ©chets non dangereux,2011,"D9 ","D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.)",13,,15 02 03,"Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.",8440,t/an
064.01076,ALFI-LI Fos Tonkin,Production de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",13,,20 01 38,Bois autres que ceux visés à la rubrique 20 01 37,24.58,t/an
064.01076,ALFI-LI Fos Tonkin,Production de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,13,,20 01 40,Métaux,23.8,t/an
064.01076,ALFI-LI Fos Tonkin,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,13,,16 08 03,Catalyseurs usés contenant des métaux ou composés de métaux de transition non spécifiés ailleurs,171.50,t/an
064.01076,ALFI-LI Fos Tonkin,Production de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,13,,20 01 01,Papier et carton,1.96,t/an
