Identifiant,Nom_Etablissement,Dechet,Annee,Code_Operation_Eliminatio_Valorisation,Libelle_Operation_Eliminatio_Valorisation,Code_Departement,Pays,Code_Dechet,Libelle_Dechet,Quantite_admise,Quantite_traitee,Unite
065.08377,PRISM'O,Traitement de dÃ©chets non dangereux,2011,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,,,19 08 05,Boues provenant du traitement des eaux usées urbaines,158.000,158.000,t/an
070.01956,SUEZ RV OSIS NORD - ROSULT,Traitement de dÃ©chets non dangereux,2011,R12,R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11,,,09 01 99,Déchets non spécifiés ailleurs.,0.228,0.228,t/an
065.00641,GEREP,Traitement de dÃ©chets non dangereux,2011,D13,D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12,,,02 03 03,Déchets de l'extraction aux solvants,3.720,3.720,t/an
067.00569,ISDND de Retzwiller/Wolfersdorf,Traitement de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",,,19 12 12,Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.,164600.000,164600.000,t/an
060.00457,VALDI,Traitement de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,,,10 02 10,Battitures de laminoir,7120.000,7440.000,t/an
058.01842,ETARES,Traitement de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",,,10 09 12,Autres fines non visées à la rubrique 10 09 11,238.000,238.000,t/an
062.04551,Site Valeco-Toul,Traitement de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),,,02 07 04,Matières impropres à la consommation ou à la transformation,7580.000,7580.000,t/an
067.00569,ISDND de Retzwiller/Wolfersdorf,Traitement de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",,,19 10 04,Fraction légère des résidus de broyage et poussières autres que celles visées à la rubrique 19 10 03,12920.000,12920.000,t/an
068.04769,FRAYSSINET S.A.S,Traitement de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),,,7,"Fèces, urines et fumier animaux",36000.000,36000.000,t/an
051.03936,IDEX ENVIRONNEMENT AGRIVAL,Traitement de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),,,02 03 99,Déchets non spécifiés ailleurs.,37.200,37.200,t/an
064.06539,Centre de transfert des Milanis,Traitement de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",,,20 03 01,Déchets municipaux en mélange,63000.000,63000.000,t/an
071.00070,SUEZ RV REUNION - ISDnD de Ste Suzanne,Traitement de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",,,8,Ordures ménagères,376800.000,376800.000,t/an
064.99000,DURANCE COMPOSTAGE,Traitement de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),,,12,Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :,51600.000,51600.000,t/an
065.01121,Routière de l'Est Parisien (ISDND de Claye Souilly),Traitement de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",,,12,Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :,249600.000,249600.000,t/an
068.04827,S.A.R.L. C.L.E.R.verts,Traitement de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),,,02 01 02,Déchets de tissus animaux,234.000,234.000,t/an
068.06855,Syndicat Départemental des Ordures Ménagères (SYDOM) de l'Aveyron,Traitement de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",,,11,"Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :",8480.000,8480.000,t/an
063.04262,CTSDU de SEDA,Traitement de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",,,20 03 07,Déchets encombrants,4960.000,4960.000,t/an
100.00974,UIOM Gien-Chateauneuf,Traitement de dÃ©chets non dangereux,2011,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,,,12,Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :,11440.000,11440.000,t/an
057.02761,AUREADE,Traitement de dÃ©chets non dangereux,2011,R10,R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie,,,5,"Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux)",30680.000,30680.000,t/an
064.02732,Suez Organique - Terres de Provence,Traitement de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),,,19 08 12,Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11,24.000,24.000,t/an
064.00322,OREDUI,Traitement de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",,,20 01 40,Métaux,0.808,0.808,t/an
067.02209,UIRU DE SAUSHEIM,Traitement de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",,,11,"Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :",41600.000,41600.000,t/an
250.00022,SMET 71,Traitement de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",,,8,Ordures ménagères,233600.000,233600.000,t/an
063.05035,CUMA FERTILIS,Traitement de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),,,19 06 06,Digestats provenant du traitement anaérobie des déchets animaux et végétaux,2000.000,748.000,t/an
070.00951,SOTRENOR,Traitement de dÃ©chets non dangereux,2011,D10,D10 Incinération à terre,,,19 01 99,Déchets non spécifiés ailleurs,0.000,7.600,t/an
061.02871,ASCOMETAL usine d' ALLEVARD,Traitement de dÃ©chets non dangereux,2011,"R1 ",R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie,,,17 02 01,Bois,159.000,159.000,t/an
060.00457,VALDI,Traitement de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,,,16 03 04,Déchets d'origine minérale autres que ceux visés à la rubrique 16 03 03,121.200,242.000,t/an
070.01667,DUO EMBALLAGES,Traitement de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),,,15 01 02,Emballages en matières plastiques,2440.000,2440.000,t/an
062.01477,CEDILOR,Traitement de dÃ©chets non dangereux,2011,R13,"R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production)",,,10 02 99,Déchets non spécifiés ailleurs.,1.630,1.630,t/an
064.01000,ORTEC INDUSTRIE / VALORTEC,Traitement de dÃ©chets non dangereux,2011,"R4 ",R4 Recyclage ou récupération des métaux et des composés métalliques,,,16 06 04,Piles alcalines (sauf rubrique 16 06 03),3.480,3.480,t/an
052.08708,SUEZ ORGANIQUE SAS - FERTI 33,Traitement de dÃ©chets non dangereux,2011,"R3 ",R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques),,,5,"Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux)",19160.000,19160.000,t/an
055.01007,UTOM de PLOMEUR,Traitement de dÃ©chets non dangereux,2011,"D8 ","D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12",,,12,Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :,13120.000,13120.000,t/an
070.00571,SUEZ RV Lourches,Traitement de dÃ©chets non dangereux,2011,"R5 ",R5 Recyclage ou récupération d'autres matières inorganiques,,,17 08 02,Matériaux de construction à base de gypse autres que ceux visés à la rubrique 17 08 01.,1044.000,1044.000,t/an
058.00420,Ecologic Petroleum Recovery,Traitement de dÃ©chets non dangereux,2011,"D9 ","D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.)",,,05 01 99,Déchets non spécifiés ailleurs.,492.000,492.000,t/an
064.00537,LOUIS MARTIN PRODUCTION,Traitement de dÃ©chets non dangereux,2011,R10,R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie,,,2,Boues d'effluents industriels,160.000,132.800,t/an
250.00023,VALEST,Traitement de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",,,02 01 01,Boues provenant du lavage et du nettoyage,115.000,115.000,t/an
051.03644,SOVALD,Traitement de dÃ©chets non dangereux,2011,"D1 ","D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.)",,,4,Déchets de bois,4200.000,4200.000,t/an
051.02122,Installation de stockage de déchets de Domqueur,Traitement de dÃ©chets non dangereux,2011,"D5 ","D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.)",,,20 03 07,Déchets encombrants,16300.000,16300.000,t/an
