Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
067.00467,PSA Peugeot Citroën Site de Mulhouse,2010,Eau (indirect),Nickel et composés (exprimés en tant que Ni),159,kg/an
067.00467,PSA Peugeot Citroën Site de Mulhouse,2010,Eau (indirect),Phénols (en tant que C total),518,kg/an
067.00467,PSA Peugeot Citroën Site de Mulhouse,2010,Eau (indirect),Zinc et composés (exprimés en tant que Zn),817,kg/an
067.00469,CONSTELLIUM NEUF BRISACH,2010,Air,Composés organiques volatils non méthaniques (COVNM),155000,kg/an
067.00469,CONSTELLIUM NEUF BRISACH,2010,Air,Nickel et composés (exprimés en tant que Ni),53.2,kg/an
067.00469,CONSTELLIUM NEUF BRISACH,2010,Air,Oxydes d'azote (NOx/NO2),124000,kg/an
067.00469,CONSTELLIUM NEUF BRISACH,2010,Air,CO2 Total d'origine non biomasse uniquement,111000000,kg/an
067.00469,CONSTELLIUM NEUF BRISACH,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),111000000,kg/an
067.00469,CONSTELLIUM NEUF BRISACH,2010,Eau (direct),Aluminium et composés (exprimés en tant que Al),5920,kg/an
067.00471,BOREALIS PEC-RHIN SAS,2010,Air,Ammoniac (NH3),47000,kg/an
067.00471,BOREALIS PEC-RHIN SAS,2010,Air,Oxydes d'azote (NOx/NO2),345000,kg/an
067.00471,BOREALIS PEC-RHIN SAS,2010,Air,Protoxyde d'azote (N2O),797000,kg/an
067.00471,BOREALIS PEC-RHIN SAS,2010,Air,CO2 Total d'origine non biomasse uniquement,297000000,kg/an
067.00471,BOREALIS PEC-RHIN SAS,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),297000000,kg/an
067.00471,BOREALIS PEC-RHIN SAS,2010,Eau (direct),Azote total,302000,kg/an
067.00472,PAPETERIES DU RHIN,2010,Air,CO2 Total d'origine non biomasse uniquement,13900000,kg/an
067.00472,PAPETERIES DU RHIN,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13900000,kg/an
067.00472,PAPETERIES DU RHIN,2010,Eau (indirect),Demande biologique en oxygène (DBO5),152000,kg/an
067.00472,PAPETERIES DU RHIN,2010,Eau (indirect),Demande chimique en oxygène (DCO),1700000,kg/an
067.00478,DARAMIC,2010,Air,Composés organiques volatils non méthaniques (COVNM),230000,kg/an
067.00479,Petroplus Raffinage Reichstett,2010,Air,Benzène,13200,kg/an
067.00479,Petroplus Raffinage Reichstett,2010,Air,Composés organiques volatils non méthaniques (COVNM),438000,kg/an
067.00479,Petroplus Raffinage Reichstett,2010,Air,Mercure et composés (exprimés en tant que Hg),18.1,kg/an
067.00479,Petroplus Raffinage Reichstett,2010,Air,Nickel et composés (exprimés en tant que Ni),163,kg/an
067.00479,Petroplus Raffinage Reichstett,2010,Air,Oxydes de soufre (SOx/SO2),1640000,kg/an
067.00479,Petroplus Raffinage Reichstett,2010,Air,Oxydes d'azote (NOx/NO2),820000,kg/an
067.00479,Petroplus Raffinage Reichstett,2010,Air,Vanadium et ses composés,291,kg/an
067.00479,Petroplus Raffinage Reichstett,2010,Air,CO2 Total d'origine non biomasse uniquement,444000000,kg/an
067.00479,Petroplus Raffinage Reichstett,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),444000000,kg/an
067.00479,Petroplus Raffinage Reichstett,2010,Eau (direct),Arsenic et composés (exprimés en tant que As),10.3,kg/an
067.00479,Petroplus Raffinage Reichstett,2010,Eau (direct),Cadmium et composés (exprimés en tant que Cd),1.35,kg/an
067.00479,Petroplus Raffinage Reichstett,2010,Eau (direct),Nonylphénols et éthoxylates de nonylphénol (NP/NPE),1.89,kg/an
067.00479,Petroplus Raffinage Reichstett,2010,Eau (direct),Phénols (en tant que C total),100,kg/an
067.00502,CICE - CIE INDUSTRIELLE DES CHAUFFE EAU,2010,Air,Hydroflurocarbures (HFC),289,kg/an
067.00503,BASF Performance Products France SAS,2010,Air,Composés organiques volatils non méthaniques (COVNM),37900,kg/an
067.00503,BASF Performance Products France SAS,2010,Air,CO2 Total d'origine non biomasse uniquement,16400000,kg/an
067.00503,BASF Performance Products France SAS,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),16400000,kg/an
067.00503,BASF Performance Products France SAS,2010,Eau (indirect),Carbone organique total (en tant que C total ou DCO/3),247000,kg/an
067.00503,BASF Performance Products France SAS,2010,Eau (indirect),Chlorures (en tant que Cl total),6770000,kg/an
067.00503,BASF Performance Products France SAS,2010,Eau (indirect),Composés organohalogénés (exprimés en tant que AOX),11500,kg/an
067.00503,BASF Performance Products France SAS,2010,Eau (indirect),Cuivre et composés (exprimés en tant que Cu),170,kg/an
067.00503,BASF Performance Products France SAS,2010,Eau (indirect),Demande biologique en oxygène (DBO5),477000,kg/an
067.00503,BASF Performance Products France SAS,2010,Eau (indirect),Demande chimique en oxygène (DCO),766000,kg/an
067.00503,BASF Performance Products France SAS,2010,Eau (indirect),Méthanol (alcool méthylique),6400,kg/an
067.00503,BASF Performance Products France SAS,2010,Eau (indirect),Phénols (en tant que C total),2050,kg/an
067.00503,BASF Performance Products France SAS,2010,Eau (indirect),Toluène,863,kg/an
067.00505,LES ATELIERS REUNIS REVETEMENT SAS,2010,Eau (indirect),"Tétrachloroéthylène (PER, tétrachloroéthylène)",68.8,kg/an
067.00512,BUTAGAZ,2010,Air,Composés organiques volatils non méthaniques (COVNM),43600,kg/an
067.00513,BUTACHIMIE,2010,Air,Composés organiques volatils non méthaniques (COVNM),111000,kg/an
067.00513,BUTACHIMIE,2010,Air,Hydroflurocarbures (HFC),150,kg/an
067.00513,BUTACHIMIE,2010,Air,Méthane (CH4),198000,kg/an
067.00513,BUTACHIMIE,2010,Air,Oxydes d'azote (NOx/NO2),681000,kg/an
067.00513,BUTACHIMIE,2010,Air,Zinc et composés (exprimés en tant que Zn),265,kg/an
067.00513,BUTACHIMIE,2010,Air,CO2 Total d'origine non biomasse uniquement,270000000,kg/an
067.00513,BUTACHIMIE,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),270000000,kg/an
067.00513,BUTACHIMIE,2010,Eau (direct),Carbone organique total (en tant que C total ou DCO/3),110000,kg/an
067.00513,BUTACHIMIE,2010,Eau (direct),Cuivre et composés (exprimés en tant que Cu),838,kg/an
067.00513,BUTACHIMIE,2010,Eau (direct),Cyanures (sous forme de CN total),121,kg/an
067.00513,BUTACHIMIE,2010,Eau (direct),Demande biologique en oxygène (DBO5),67800,kg/an
067.00513,BUTACHIMIE,2010,Eau (direct),Demande chimique en oxygène (DCO),181000,kg/an
067.00513,BUTACHIMIE,2010,Eau (direct),Nickel et composés (exprimés en tant que Ni),226,kg/an
067.00513,BUTACHIMIE,2010,Eau (direct),Phosphore total,7960,kg/an
067.00513,BUTACHIMIE,2010,Eau (direct),Phénols (en tant que C total),333,kg/an
067.00513,BUTACHIMIE,2010,Eau (direct),Zinc et composés (exprimés en tant que Zn),412,kg/an
067.00515,BURDA DRUCK FRANCE,2010,Air,Composés organiques volatils non méthaniques (COVNM),45100,kg/an
067.00516,BRASSERIE LICORNE,2010,Eau (indirect),Demande chimique en oxygène (DCO),164000,kg/an
067.00516,BRASSERIE LICORNE,2010,Eau (indirect),Phosphore total,6820,kg/an
067.00522,BIMA 83,2010,Eau (indirect),Phénols (en tant que C total),38.4,kg/an
067.00526,ARLANXEO Emulsion Rubber France SAS,2010,Air,Composés organiques volatils non méthaniques (COVNM),34900,kg/an
067.00526,ARLANXEO Emulsion Rubber France SAS,2010,Air,Hydroflurocarbures (HFC),22100,kg/an
067.00526,ARLANXEO Emulsion Rubber France SAS,2010,Air,CO2 Total d'origine non biomasse uniquement,50400000,kg/an
067.00526,ARLANXEO Emulsion Rubber France SAS,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),50400000,kg/an
067.00526,ARLANXEO Emulsion Rubber France SAS,2010,Eau (direct),Azote total,66600,kg/an
067.00526,ARLANXEO Emulsion Rubber France SAS,2010,Eau (direct),Demande biologique en oxygène (DBO5),365000,kg/an
067.00526,ARLANXEO Emulsion Rubber France SAS,2010,Eau (direct),Demande chimique en oxygène (DCO),825000,kg/an
067.00526,ARLANXEO Emulsion Rubber France SAS,2010,Eau (direct),Di(2-éthylhexyle)phtalate (DEHP),2.5,kg/an
067.00526,ARLANXEO Emulsion Rubber France SAS,2010,Eau (direct),Nickel et composés (exprimés en tant que Ni),20.3,kg/an
067.00526,ARLANXEO Emulsion Rubber France SAS,2010,Eau (direct),Nonylphénols et éthoxylates de nonylphénol (NP/NPE),18.9,kg/an
067.00526,ARLANXEO Emulsion Rubber France SAS,2010,Eau (direct),Phénols (en tant que C total),1740,kg/an
067.00536,SENERVAL,2010,Air,Antimoine et composés (exprimés en tant que Sb),30.7,kg/an
067.00536,SENERVAL,2010,Air,Arsenic et composés (exprimés en tant que As),28.4,kg/an
067.00536,SENERVAL,2010,Air,Chlorofluorocarbures (CFC),11200,kg/an
067.00536,SENERVAL,2010,Air,Cobalt et composés (exprimés en tant que Co),6.02,kg/an
067.00536,SENERVAL,2010,Air,Hydrochlorofluorocarbures (HCFC),11800,kg/an
067.00536,SENERVAL,2010,Air,Mercure et composés (exprimés en tant que Hg),14,kg/an
067.00536,SENERVAL,2010,Air,Zinc et composés (exprimés en tant que Zn),540,kg/an
067.00536,SENERVAL,2010,Air,CO2 Total d'origine non biomasse uniquement,250000000,kg/an
067.00536,SENERVAL,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),250000000,kg/an
067.00536,SENERVAL,2010,Air,CO2 Total d'origine biomasse uniquement,250000000,kg/an
067.00536,SENERVAL,2010,Eau (indirect),Arsenic et composés (exprimés en tant que As),6.04,kg/an
067.00536,SENERVAL,2010,Eau (indirect),Cadmium et composés (exprimés en tant que Cd),45.2,kg/an
067.00536,SENERVAL,2010,Eau (indirect),Chrome et composés (exprimés en tant que Cr),51,kg/an
067.00536,SENERVAL,2010,Eau (indirect),Phénols (en tant que C total),57.5,kg/an
067.00536,SENERVAL,2010,Eau (indirect),Plomb et composés (exprimés en tant que Pb),96.1,kg/an
067.00536,SENERVAL,2010,Eau (indirect),Zinc et composés (exprimés en tant que Zn),954,kg/an
067.00537,AMCOR FLEXIBLES SELESTAT,2010,Air,Composés organiques volatils non méthaniques (COVNM),299000,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Air,Cadmium et composés (exprimés en tant que Cd),16,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Air,Composés organiques volatils non méthaniques (COVNM),233000,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Air,Oxydes d'azote (NOx/NO2),570000,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Air,Plomb et composés (exprimés en tant que Pb),211,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Air,Protoxyde d'azote (N2O),1440000,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Air,CO2 Total d'origine non biomasse uniquement,512000000,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),512000000,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Eau (direct),Azote total,1160000,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Eau (direct),Carbone organique total (en tant que C total ou DCO/3),916000,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Eau (direct),Chrome et composés (exprimés en tant que Cr),390,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),4440,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Eau (direct),Cuivre et composés (exprimés en tant que Cu),729,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Eau (direct),Cyanures (sous forme de CN total),4540,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Eau (direct),Demande biologique en oxygène (DBO5),539000,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Eau (direct),Demande chimique en oxygène (DCO),2840000,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Eau (direct),Nickel et composés (exprimés en tant que Ni),212,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Eau (direct),Phénols (en tant que C total),392,kg/an
067.00538,RHODIA OPERATIONS CHALAMPE,2010,Eau (direct),Zinc et composés (exprimés en tant que Zn),359,kg/an
067.00541,EUROGLAS,2010,Air,Antimoine et composés (exprimés en tant que Sb),12.4,kg/an
067.00541,EUROGLAS,2010,Air,Oxydes d'azote (NOx/NO2),251000,kg/an
067.00541,EUROGLAS,2010,Air,CO2 Total d'origine non biomasse uniquement,97400000,kg/an
067.00541,EUROGLAS,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),97400000,kg/an
067.00567,DS SMITH Paper Kaysersberg,2010,Air,CO2 Total d'origine non biomasse uniquement,59400000,kg/an
067.00567,DS SMITH Paper Kaysersberg,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),59400000,kg/an
067.00569,ISDND de Retzwiller/Wolfersdorf,2010,Air,Méthane (CH4),554000,kg/an
067.00569,ISDND de Retzwiller/Wolfersdorf,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14700000,kg/an
067.00569,ISDND de Retzwiller/Wolfersdorf,2010,Air,CO2 Total d'origine biomasse uniquement,14700000,kg/an
067.00583,RICOH INDUSTRIE FRANCE,2010,Air,Composés organiques volatils non méthaniques (COVNM),46400,kg/an
067.00583,RICOH INDUSTRIE FRANCE,2010,Air,Hydrochlorofluorocarbures (HCFC),98.8,kg/an
067.00586,Lesaffre Culinary Strasbourg,2010,Eau (indirect),Azote total,71100,kg/an
067.00586,Lesaffre Culinary Strasbourg,2010,Eau (indirect),Cuivre et composés (exprimés en tant que Cu),82.4,kg/an
067.00586,Lesaffre Culinary Strasbourg,2010,Eau (indirect),Demande biologique en oxygène (DBO5),577000,kg/an
067.00586,Lesaffre Culinary Strasbourg,2010,Eau (indirect),Demande chimique en oxygène (DCO),1170000,kg/an
067.00586,Lesaffre Culinary Strasbourg,2010,Eau (indirect),Phosphore total,6880,kg/an
067.00586,Lesaffre Culinary Strasbourg,2010,Eau (indirect),Zinc et composés (exprimés en tant que Zn),144,kg/an
067.00589,COPVIAL SAS,2010,Eau (indirect),Demande biologique en oxygène (DBO5),110000,kg/an
067.00589,COPVIAL SAS,2010,Eau (indirect),Demande chimique en oxygène (DCO),218000,kg/an
067.00598,Wienerberger usine de BETSCHDORF,2010,Air,CO2 Total d'origine non biomasse uniquement,15800000,kg/an
067.00598,Wienerberger usine de BETSCHDORF,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15800000,kg/an
067.00612,LILLY France,2010,Air,Hydrochlorofluorocarbures (HCFC),25,kg/an
067.00612,LILLY France,2010,Air,Hydroflurocarbures (HFC),392,kg/an
067.00612,LILLY France,2010,Air,CO2 Total d'origine non biomasse uniquement,10300000,kg/an
067.00612,LILLY France,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10300000,kg/an
067.00612,LILLY France,2010,Eau (indirect),Demande biologique en oxygène (DBO5),46000,kg/an
067.00612,LILLY France,2010,Eau (indirect),Phosphore total,12500,kg/an
067.00619,Centrale thermique de l'Illberg,2010,Air,CO2 Total d'origine non biomasse uniquement,28300000,kg/an
067.00619,Centrale thermique de l'Illberg,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),28300000,kg/an
067.00632,Brasserie KRONENBOURG,2010,Air,CO2 Total d'origine non biomasse uniquement,20400000,kg/an
067.00632,Brasserie KRONENBOURG,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),20400000,kg/an
067.00637,Wienerberger usine d'ACHENHEIM,2010,Air,CO2 Total d'origine non biomasse uniquement,20200000,kg/an
067.00637,Wienerberger usine d'ACHENHEIM,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),44700000,kg/an
067.00637,Wienerberger usine d'ACHENHEIM,2010,Air,CO2 Total d'origine biomasse uniquement,24500000,kg/an
067.00642,ESSITY OPERATIONS France,2010,Air,CO2 Total d'origine non biomasse uniquement,25800000,kg/an
067.00642,ESSITY OPERATIONS France,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),25800000,kg/an
067.00643,Tereos Syral,2010,Air,CO2 Total d'origine non biomasse uniquement,105000000,kg/an
067.00643,Tereos Syral,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),105000000,kg/an
067.00643,Tereos Syral,2010,Eau (direct),Demande biologique en oxygène (DBO5),48200,kg/an
067.00643,Tereos Syral,2010,Eau (direct),Demande chimique en oxygène (DCO),419000,kg/an
067.00643,Tereos Syral,2010,Eau (direct),Phosphore total,17700,kg/an
067.00643,Tereos Syral,2010,Sol,Zinc et composés (exprimés en tant que Zn),315,kg/an
067.00653,CRISTAL France SAS,2010,Air,Monoxyde de carbone (CO),1010000,kg/an
067.00653,CRISTAL France SAS,2010,Air,Oxydes de soufre (SOx/SO2),171000,kg/an
067.00653,CRISTAL France SAS,2010,Air,CO2 Total d'origine non biomasse uniquement,18500000,kg/an
067.00653,CRISTAL France SAS,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),18500000,kg/an
067.00653,CRISTAL France SAS,2010,Eau (direct),Arsenic et composés (exprimés en tant que As),11.3,kg/an
067.00653,CRISTAL France SAS,2010,Eau (direct),Zinc et composés (exprimés en tant que Zn),102,kg/an
067.00663,Cristal Union Etablissement d'Erstein,2010,Air,CO2 Total d'origine non biomasse uniquement,34900000,kg/an
067.00663,Cristal Union Etablissement d'Erstein,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),34900000,kg/an
067.00663,Cristal Union Etablissement d'Erstein,2010,Eau (direct),Demande biologique en oxygène (DBO5),130000,kg/an
067.00663,Cristal Union Etablissement d'Erstein,2010,Eau (direct),Demande chimique en oxygène (DCO),337000,kg/an
067.00668,Blue Paper SAS,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),69700000,kg/an
067.00668,Blue Paper SAS,2010,Air,CO2 Total d'origine biomasse uniquement,69700000,kg/an
067.00668,Blue Paper SAS,2010,Eau (direct),Cadmium et composés (exprimés en tant que Cd),8,kg/an
067.00668,Blue Paper SAS,2010,Eau (direct),Cuivre et composés (exprimés en tant que Cu),91,kg/an
067.00668,Blue Paper SAS,2010,Eau (direct),Demande biologique en oxygène (DBO5),61500,kg/an
067.00668,Blue Paper SAS,2010,Eau (direct),Demande chimique en oxygène (DCO),1670000,kg/an
067.00668,Blue Paper SAS,2010,Eau (direct),Nickel et composés (exprimés en tant que Ni),38,kg/an
067.00668,Blue Paper SAS,2010,Eau (direct),Zinc et composés (exprimés en tant que Zn),591,kg/an
067.00673,Station d'épuration des eaux usées de l'Eurométropole de Strasbourg,2010,Air,Protoxyde d'azote (N2O),12300,kg/an
067.00673,Station d'épuration des eaux usées de l'Eurométropole de Strasbourg,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23900000,kg/an
067.00673,Station d'épuration des eaux usées de l'Eurométropole de Strasbourg,2010,Air,CO2 Total d'origine biomasse uniquement,23900000,kg/an
067.00677,Charcuterie Alsacienne de Molsheim ILLER S.A,2010,Eau (direct),Demande biologique en oxygène (DBO5),55500,kg/an
067.00682,HERTA,2010,Eau (indirect),Demande biologique en oxygène (DBO5),134000,kg/an
067.00682,HERTA,2010,Eau (indirect),Demande chimique en oxygène (DCO),254000,kg/an
067.00688,HEINEKEN SCHILTIGHEIM,2010,Air,Hydrochlorofluorocarbures (HCFC),114,kg/an
067.00688,HEINEKEN SCHILTIGHEIM,2010,Air,CO2 Total d'origine non biomasse uniquement,10300000,kg/an
067.00688,HEINEKEN SCHILTIGHEIM,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10300000,kg/an
067.00688,HEINEKEN SCHILTIGHEIM,2010,Eau (indirect),Demande biologique en oxygène (DBO5),1040000,kg/an
067.00688,HEINEKEN SCHILTIGHEIM,2010,Eau (indirect),Demande chimique en oxygène (DCO),1820000,kg/an
067.00688,HEINEKEN SCHILTIGHEIM,2010,Eau (indirect),Matières en suspension (MES),306000,kg/an
067.00688,HEINEKEN SCHILTIGHEIM,2010,Eau (indirect),Phosphore total,8230,kg/an
067.00694,TANNERIES HAAS,2010,Eau (indirect),Chrome et composés (exprimés en tant que Cr),70.1,kg/an
067.00694,TANNERIES HAAS,2010,Eau (indirect),Demande biologique en oxygène (DBO5),124000,kg/an
067.00694,TANNERIES HAAS,2010,Eau (indirect),Demande chimique en oxygène (DCO),225000,kg/an
067.00701,Holcim Haut Rhin - Usine d'Altkirch,2010,Air,Oxydes d'azote (NOx/NO2),358000,kg/an
067.00701,Holcim Haut Rhin - Usine d'Altkirch,2010,Air,CO2 Total d'origine non biomasse uniquement,255000000,kg/an
067.00701,Holcim Haut Rhin - Usine d'Altkirch,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),268000000,kg/an
067.00701,Holcim Haut Rhin - Usine d'Altkirch,2010,Air,CO2 Total d'origine biomasse uniquement,12900000,kg/an
067.00720,SIL FALA,2010,Air,CO2 Total d'origine non biomasse uniquement,33200000,kg/an
067.00720,SIL FALA,2010,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),33200000,kg/an
067.00720,SIL FALA,2010,Eau (indirect),Azote total,223000,kg/an
