Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
065.06236,Chaufferie de VAUGIRARD,2013,Air,CO2 Total d'origine non biomasse uniquement,98200000,kg/an
065.06236,Chaufferie de VAUGIRARD,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),98200000,kg/an
066.00923,Société CAMERON,2013,Air,Composés organiques volatils non méthaniques (COVNM),70200,kg/an
070.00766,POLYCHIM INDUSTRIE,2013,Air,Composés organiques volatils non méthaniques (COVNM),38900,kg/an
10854154,EARL LE MANOIR,2013,Air,Ammoniac (NH3),12300,kg/an
22248220,GAEC DE L'UNION,2013,Air,Ammoniac (NH3),16900,kg/an
50281192,SCEA Outremer,2013,Air,Ammoniac (NH3),14500,kg/an
75100310,EARL DU ROSS,2013,Air,Ammoniac (NH3),10400,kg/an
057.02992,CRISTANOL,2013,Air,Acétaldéhyde (aldéhyde acétique  éthanal),327,kg/an
057.02992,CRISTANOL,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),263000000,kg/an
057.02992,CRISTANOL,2013,Air,CO2 Total d'origine biomasse uniquement,263000000,kg/an
057.02992,CRISTANOL,2013,Sol,Phosphore total,16500,kg/an
058.02751,CSDU de Brametot,2013,Air,Méthane (CH4),154000,kg/an
061.02695,TANNERIES ROUX,2013,Eau (indirect),Chrome et composés (exprimés en tant que Cr),103,kg/an
061.02695,TANNERIES ROUX,2013,Eau (indirect),Demande biologique en oxygène (DBO5),117000,kg/an
061.02695,TANNERIES ROUX,2013,Eau (indirect),Demande chimique en oxygène (DCO),287000,kg/an
064.00499,S.E.P.R Le Pontet,2013,Air,Oxydes d'azote (NOx/NO2),133000,kg/an
10855747,earl la baudriere,2013,Air,Ammoniac (NH3),11300,kg/an
503.00144,SCEA DE LA CROIX BOUTET,2013,Air,Ammoniac (NH3),17200,kg/an
56200080,SCEA ROLLAND DANIEL,2013,Air,Ammoniac (NH3),17400,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Eau (direct),Azote total,91400,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Eau (direct),Demande chimique en oxygène (DCO),196000,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Eau (direct),Fluorures (en tant que F total),2800,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),40,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Eau (direct),Phosphore total,7390,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),700,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Sol,Arsenic et composés (exprimés en tant que As),7.3,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Sol,Azote total,72400,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Sol,Chrome et composés (exprimés en tant que Cr),79,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Sol,Cuivre et composés (exprimés en tant que Cu),378,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Sol,Mercure et composés (exprimés en tant que Hg),2,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Sol,Nickel et composés (exprimés en tant que Ni),48.1,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Sol,Phosphore total,77200,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Sol,Plomb et composés (exprimés en tant que Pb),114,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Sol,Zinc et composés (exprimés en tant que Zn),1400,kg/an
759.00900,STEP - VILLENEUVE-D'ASCQ,2013,Sol,Biphényles polychlorés (PCB),0.153,kg/an
057.02999,SAIPOL,2013,Air,Composés organiques volatils non méthaniques (COVNM),394000,kg/an
057.02999,SAIPOL,2013,Air,CO2 Total d'origine non biomasse uniquement,33300000,kg/an
057.02999,SAIPOL,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),33300000,kg/an
061.03570,Chaufferie Urbaine de BRON-PARILLY,2013,Air,CO2 Total d'origine non biomasse uniquement,14100000,kg/an
061.03570,Chaufferie Urbaine de BRON-PARILLY,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14100000,kg/an
064.00503,Rousselot Isle sur la Sorgue SAS,2013,Air,CO2 Total d'origine non biomasse uniquement,21100000,kg/an
064.00503,Rousselot Isle sur la Sorgue SAS,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),21100000,kg/an
064.00503,Rousselot Isle sur la Sorgue SAS,2013,Eau (indirect),Azote total,423000,kg/an
064.00503,Rousselot Isle sur la Sorgue SAS,2013,Eau (indirect),Chlorures (en tant que Cl total),15800000,kg/an
064.00503,Rousselot Isle sur la Sorgue SAS,2013,Eau (indirect),Demande chimique en oxygène (DCO),312000,kg/an
064.00503,Rousselot Isle sur la Sorgue SAS,2013,Sol,Fer et composés (exprimés en tant que Fe),77500,kg/an
064.00503,Rousselot Isle sur la Sorgue SAS,2013,Sol,Zinc et composés (exprimés en tant que Zn),684,kg/an
070.00776,Produits Chimiques de Loos,2013,Air,Mercure et composés (exprimés en tant que Hg),12.3,kg/an
070.00776,Produits Chimiques de Loos,2013,Eau (direct),Mercure et composés (exprimés en tant que Hg),1.91,kg/an
070.00776,Produits Chimiques de Loos,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),2730,kg/an
070.02313,Station d'épuration de Bierne,2013,Eau (direct),Chrome et composés (exprimés en tant que Cr),122,kg/an
070.02313,Station d'épuration de Bierne,2013,Eau (direct),Di(2-éthylhexyle)phtalate (DEHP),1.96,kg/an
070.02313,Station d'épuration de Bierne,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),43.4,kg/an
100.01762,Compagnie des eaux et de l'ozone,2013,Eau (indirect),Aluminium et composés (exprimés en tant que Al),2240,kg/an
100.01762,Compagnie des eaux et de l'ozone,2013,Eau (indirect),Fer et composés (exprimés en tant que Fe),41100,kg/an
10857561,GAEC Les Trois Cantons,2013,Air,Ammoniac (NH3),11600,kg/an
22254144,SCEA ABHERVE GUEGUEN,2013,Air,Ammoniac (NH3),19900,kg/an
56200409,SCEA DANY,2013,Air,Ammoniac (NH3),10100,kg/an
75100316,LE MIGNOT Roger,2013,Air,Ammoniac (NH3),11400,kg/an
057.03072,sndpl,2013,Air,"Dichlorométhane (DCM, chlorure de méthylène)",1080,kg/an
062.00307,NOVACARB - Usine de La Madeleine,2013,Air,Ammoniac (NH3),991000,kg/an
062.00307,NOVACARB - Usine de La Madeleine,2013,Air,Chlore et composés inorganiques (en tant que HCl),14900,kg/an
062.00307,NOVACARB - Usine de La Madeleine,2013,Air,Oxydes de soufre (SOx/SO2),1760000,kg/an
062.00307,NOVACARB - Usine de La Madeleine,2013,Air,Oxydes d'azote (NOx/NO2),522000,kg/an
062.00307,NOVACARB - Usine de La Madeleine,2013,Air,CO2 Total d'origine non biomasse uniquement,577000000,kg/an
062.00307,NOVACARB - Usine de La Madeleine,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),577000000,kg/an
062.00307,NOVACARB - Usine de La Madeleine,2013,Eau (direct),Azote total,62700,kg/an
062.00307,NOVACARB - Usine de La Madeleine,2013,Eau (direct),Chlorures (en tant que Cl total),392000000,kg/an
062.00307,NOVACARB - Usine de La Madeleine,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),209,kg/an
065.06240,Chaufferie de GRENELLE,2013,Air,CO2 Total d'origine non biomasse uniquement,70200000,kg/an
065.06240,Chaufferie de GRENELLE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),70200000,kg/an
067.00847,Bestfoods France Industries,2013,Eau (indirect),Demande biologique en oxygène (DBO5),66000,kg/an
068.03963,COVED,2013,Air,Méthane (CH4),138000,kg/an
100.01766,Dépôts Electolytiques et Chimiques,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),63,kg/an
10858073,EARL Elevage de la Maine,2013,Air,Ammoniac (NH3),10600,kg/an
22258294,OLIVIER Benoît,2013,Air,Ammoniac (NH3),10800,kg/an
50323011,EARL LEHERICEY,2013,Air,Ammoniac (NH3),14000,kg/an
56201026,Le Guyader Pierre,2013,Air,Ammoniac (NH3),11700,kg/an
75100317,SARL ROLLAND,2013,Air,Ammoniac (NH3),10100,kg/an
057.03186,Monier,2013,Air,CO2 Total d'origine non biomasse uniquement,10200000,kg/an
057.03186,Monier,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10200000,kg/an
058.02753,CSDU de Grainville la teinturière,2013,Air,Méthane (CH4),213000,kg/an
065.01367,EXXELIA TECHNOLOGIES,2013,Air,"Dichlorométhane (DCM, chlorure de méthylène)",1330,kg/an
065.06266,CEVE,2013,Air,CO2 Total d'origine non biomasse uniquement,15600000,kg/an
065.06266,CEVE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15600000,kg/an
070.02326,Versalis France.sas (route du fortelet),2013,Air,Benzène,5160,kg/an
070.02326,Versalis France.sas (route du fortelet),2013,Air,Composés organiques volatils non méthaniques (COVNM),185000,kg/an
072.02099,REVICO,2013,Eau (direct),Cuivre et composés (exprimés en tant que Cu),145,kg/an
072.02099,REVICO,2013,Eau (direct),Demande biologique en oxygène (DBO5),50100,kg/an
072.02099,REVICO,2013,Eau (direct),Demande chimique en oxygène (DCO),217000,kg/an
100.01770,Stockage Souterrain de gaz naturel de Chémery,2013,Air,Composés organiques volatils non méthaniques (COVNM),72600,kg/an
100.01770,Stockage Souterrain de gaz naturel de Chémery,2013,Air,Méthane (CH4),493000,kg/an
100.01770,Stockage Souterrain de gaz naturel de Chémery,2013,Air,CO2 Total d'origine non biomasse uniquement,53100000,kg/an
100.01770,Stockage Souterrain de gaz naturel de Chémery,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),53100000,kg/an
10858332,GAEC LIMOUZIN,2013,Air,Ammoniac (NH3),13600,kg/an
22260105,EARL DU BOURG,2013,Air,Ammoniac (NH3),10600,kg/an
759.17800,STEP - Douai,2013,Eau (direct),Azote total,59500,kg/an
759.17800,STEP - Douai,2013,Eau (direct),Demande biologique en oxygène (DBO5),43700,kg/an
759.17800,STEP - Douai,2013,Eau (direct),Demande chimique en oxygène (DCO),254000,kg/an
759.17800,STEP - Douai,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),179,kg/an
057.03284,SEM Cogénération Les Noes Près Troyes,2013,Air,CO2 Total d'origine non biomasse uniquement,14100000,kg/an
057.03284,SEM Cogénération Les Noes Près Troyes,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14100000,kg/an
060.00361,BLEDINA Usine de Brive,2013,Eau (indirect),Demande biologique en oxygène (DBO5),368000,kg/an
060.00361,BLEDINA Usine de Brive,2013,Eau (indirect),Demande chimique en oxygène (DCO),446000,kg/an
061.02720,Abriso France,2013,Air,Composés organiques volatils non méthaniques (COVNM),168000,kg/an
062.00339,GLANZSTOFF LONGLAVILLE,2013,Air,Acétaldéhyde (aldéhyde acétique  éthanal),14900,kg/an
062.00339,GLANZSTOFF LONGLAVILLE,2013,Air,Composés organiques volatils non méthaniques (COVNM),42700,kg/an
062.00339,GLANZSTOFF LONGLAVILLE,2013,Air,CO2 Total d'origine non biomasse uniquement,15700000,kg/an
062.00339,GLANZSTOFF LONGLAVILLE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15700000,kg/an
058.02925,REVIMA APU,2013,Air,Hydroflurocarbures (HFC),1280,kg/an
061.03586,LAFARGE - USINE DU VAL D'AZERGUES,2013,Air,Benzène,1090,kg/an
061.03586,LAFARGE - USINE DU VAL D'AZERGUES,2013,Air,Oxydes d'azote (NOx/NO2),604000,kg/an
061.03586,LAFARGE - USINE DU VAL D'AZERGUES,2013,Air,CO2 Total d'origine non biomasse uniquement,249000000,kg/an
061.03586,LAFARGE - USINE DU VAL D'AZERGUES,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),266000000,kg/an
061.03586,LAFARGE - USINE DU VAL D'AZERGUES,2013,Air,CO2 Total d'origine biomasse uniquement,17500000,kg/an
057.03519,AIR LIQUIDE CO2 EUROPE,2013,Air,CO2 Total d'origine non biomasse uniquement,11600000,kg/an
057.03519,AIR LIQUIDE CO2 EUROPE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11600000,kg/an
057.03519,AIR LIQUIDE CO2 EUROPE,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),22,kg/an
062.00373,Val'ERgie,2013,Air,CO2 Total d'origine non biomasse uniquement,42200000,kg/an
062.00373,Val'ERgie,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),97700000,kg/an
062.00373,Val'ERgie,2013,Air,CO2 Total d'origine biomasse uniquement,55500000,kg/an
058.00289,VALDEPHARM,2013,Air,Hydrochlorofluorocarbures (HCFC),14,kg/an
058.00289,VALDEPHARM,2013,Air,Hydroflurocarbures (HFC),286,kg/an
058.03187,Tereos Starch & Sweeteners LBN,2013,Air,Composés organiques volatils non méthaniques (COVNM),82700,kg/an
058.03187,Tereos Starch & Sweeteners LBN,2013,Air,Oxydes d'azote (NOx/NO2),158000,kg/an
058.03187,Tereos Starch & Sweeteners LBN,2013,Air,CO2 Total d'origine non biomasse uniquement,147000000,kg/an
058.03187,Tereos Starch & Sweeteners LBN,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),304000000,kg/an
058.03187,Tereos Starch & Sweeteners LBN,2013,Air,CO2 Total d'origine biomasse uniquement,157000000,kg/an
058.00290,CABOT CARBONE SAS,2013,Air,Chrome et composés (exprimés en tant que Cr),200,kg/an
058.00290,CABOT CARBONE SAS,2013,Air,Nickel et composés (exprimés en tant que Ni),183,kg/an
058.00290,CABOT CARBONE SAS,2013,Air,Oxydes de soufre (SOx/SO2),729000,kg/an
058.00290,CABOT CARBONE SAS,2013,Air,Oxydes d'azote (NOx/NO2),238000,kg/an
058.00290,CABOT CARBONE SAS,2013,Air,CO2 Total d'origine non biomasse uniquement,150000000,kg/an
058.00290,CABOT CARBONE SAS,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),150000000,kg/an
058.00291,UCDV (Usines Coopératives de Déshydratation du Vexin),2013,Air,Acétaldéhyde (aldéhyde acétique  éthanal),1880,kg/an
058.00291,UCDV (Usines Coopératives de Déshydratation du Vexin),2013,Air,Cobalt et composés (exprimés en tant que Co),6.4,kg/an
058.00291,UCDV (Usines Coopératives de Déshydratation du Vexin),2013,Air,Composés organiques volatils non méthaniques (COVNM),78500,kg/an
058.00291,UCDV (Usines Coopératives de Déshydratation du Vexin),2013,Air,Particules (PM10),61100,kg/an
058.00291,UCDV (Usines Coopératives de Déshydratation du Vexin),2013,Air,CO2 Total d'origine non biomasse uniquement,49400000,kg/an
058.00291,UCDV (Usines Coopératives de Déshydratation du Vexin),2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),49400000,kg/an
063.01139,BSN MEDICAL SAS,2013,Air,Composés organiques volatils non méthaniques (COVNM),62700,kg/an
063.01139,BSN MEDICAL SAS,2013,Air,"Dichlorométhane (DCM, chlorure de méthylène)",20700,kg/an
064.00525,McMormick France SAS,2013,Eau (indirect),Azote total,251000,kg/an
064.00525,McMormick France SAS,2013,Eau (indirect),Demande biologique en oxygène (DBO5),3810000,kg/an
064.00525,McMormick France SAS,2013,Eau (indirect),Demande chimique en oxygène (DCO),8220000,kg/an
064.00525,McMormick France SAS,2013,Eau (indirect),Matières en suspension (MES),1930000,kg/an
065.06270,Chaufferie ENERTHERM,2013,Air,CO2 Total d'origine non biomasse uniquement,32900000,kg/an
065.06270,Chaufferie ENERTHERM,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),32900000,kg/an
070.00778,MAXAM TAN,2013,Air,Ammoniac (NH3),52000,kg/an
070.00778,MAXAM TAN,2013,Air,Oxydes d'azote (NOx/NO2),101000,kg/an
070.00778,MAXAM TAN,2013,Air,Protoxyde d'azote (N2O),105000,kg/an
070.00778,MAXAM TAN,2013,Air,CO2 Total d'origine non biomasse uniquement,10400000,kg/an
070.00778,MAXAM TAN,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10400000,kg/an
070.00778,MAXAM TAN,2013,Eau (direct),Azote total,110000,kg/an
109.00062,NIGAY S.A.S,2013,Eau (indirect),Demande biologique en oxygène (DBO5),108000,kg/an
109.00062,NIGAY S.A.S,2013,Eau (indirect),Demande chimique en oxygène (DCO),327000,kg/an
22265105,SCEA OEUF D'ARMOR,2013,Air,Ammoniac (NH3),14900,kg/an
50338113,EARL LOC,2013,Air,Ammoniac (NH3),32300,kg/an
56204063,HERVOCHE Philippe,2013,Air,Ammoniac (NH3),12200,kg/an
75100318,SARL DE KERVOEZEL,2013,Air,Ammoniac (NH3),29400,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,Benzène,12900,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,Cobalt et composés (exprimés en tant que Co),24.6,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,Composés organiques volatils non méthaniques (COVNM),1340000,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,Monoxyde de carbone (CO),757000,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,Naphthalène,101,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,Nickel et composés (exprimés en tant que Ni),1030,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,Oxydes de soufre (SOx/SO2),8060000,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,Oxydes d'azote (NOx/NO2),2140000,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,Poussières totales,205000,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,Protoxyde d'azote (N2O),48000,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,Vanadium et ses composés,2370,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,Thallium et ses composés (exprimés en tant que Tl),25.1,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,CO2 Total d'origine non biomasse uniquement,2849999870,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),2849999870,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),"1,2-dichloroéthane (DCE - chlorure d'éthylène)",10.5,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),Arsenic et composés (exprimés en tant que As),16.9,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),Azote total,75300,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),Cadmium et composés (exprimés en tant que Cd),4.22,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),Chloro-alkanes (C10-C13),21.1,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),2130,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),Demande chimique en oxygène (DCO),581000,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),Di(2-éthylhexyle)phtalate (DEHP),4.22,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),"Dichlorométhane (DCM, chlorure de méthylène)",21.1,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),Nickel et composés (exprimés en tant que Ni),128,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),Nonylphénols et éthoxylates de nonylphénol (NP/NPE),15.3,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),Phénols (en tant que C total),138,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),Plomb et composés (exprimés en tant que Pb),84,kg/an
058.00297,RAFFINERIE DE NORMANDIE,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),443,kg/an
062.00381,Ardagh Metal Packaging France SAS,2013,Air,Composés organiques volatils non méthaniques (COVNM),142000,kg/an
065.01430,ROTOFRANCE IMPRESSION,2013,Air,Composés organiques volatils non méthaniques (COVNM),32300,kg/an
066.01003,GDH SNC,2013,Air,Composés organiques volatils non méthaniques (COVNM),91500,kg/an
067.01021,OCTAPHARMA S.A.S,2013,Eau (indirect),Demande biologique en oxygène (DBO5),50500,kg/an
072.02100,ORECO,2013,Air,Composés organiques volatils non méthaniques (COVNM),56100,kg/an
110.00005,Teintures et Apprêts Danjoux,2013,Eau (indirect),Demande biologique en oxygène (DBO5),48600,kg/an
110.00005,Teintures et Apprêts Danjoux,2013,Eau (indirect),Demande chimique en oxygène (DCO),226000,kg/an
50346016,EARL FRANCOIS,2013,Air,Ammoniac (NH3),15300,kg/an
56218048,EARL DU HAUT PERCHE,2013,Air,Ammoniac (NH3),10900,kg/an
759.27100,STEP - GRANDE SYNTHE,2013,Eau (direct),Zinc et composés (exprimés en tant que Zn),118,kg/an
759.27100,STEP - GRANDE SYNTHE,2013,Sol,Cuivre et composés (exprimés en tant que Cu),287,kg/an
759.27100,STEP - GRANDE SYNTHE,2013,Sol,Mercure et composés (exprimés en tant que Hg),1.2,kg/an
759.27100,STEP - GRANDE SYNTHE,2013,Sol,Nickel et composés (exprimés en tant que Ni),28.6,kg/an
759.27100,STEP - GRANDE SYNTHE,2013,Sol,Plomb et composés (exprimés en tant que Pb),74.5,kg/an
759.27100,STEP - GRANDE SYNTHE,2013,Sol,Zinc et composés (exprimés en tant que Zn),1110,kg/an
058.00299,TOTAL FLUIDES,2013,Air,Composés organiques volatils non méthaniques (COVNM),121000,kg/an
058.00299,TOTAL FLUIDES,2013,Air,CO2 Total d'origine non biomasse uniquement,37400000,kg/an
058.00299,TOTAL FLUIDES,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),37400000,kg/an
058.00305,TOURRES & Cie,2013,Air,Oxydes de soufre (SOx/SO2),262000,kg/an
058.00305,TOURRES & Cie,2013,Air,Oxydes d'azote (NOx/NO2),146000,kg/an
058.00305,TOURRES & Cie,2013,Air,CO2 Total d'origine non biomasse uniquement,61100000,kg/an
058.00305,TOURRES & Cie,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),61100000,kg/an
060.00366,VALADE,2013,Eau (indirect),Demande biologique en oxygène (DBO5),103000,kg/an
061.02753,STORENGY - Stockage Souterrain de TERSANNE,2013,Air,Méthane (CH4),192000,kg/an
061.03596,RHODIA OPERATIONS - Etablissement secondaire de Collonges,2013,Air,Oxydes d'azote (NOx/NO2),128000,kg/an
061.03596,RHODIA OPERATIONS - Etablissement secondaire de Collonges,2013,Air,CO2 Total d'origine non biomasse uniquement,111000000,kg/an
061.03596,RHODIA OPERATIONS - Etablissement secondaire de Collonges,2013,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),111000000,kg/an
